domain	absolute_number	freq	Pfam_id	Pfam_description
Nipped-B_C	1	3.29826181602296e-05	PF12830	SisterchromatidcohesionC-terminus
Njmu-R1	3	9.89478544806887e-05	PF15053	Mjmu-R1-likeproteinfamily
NmrA	2	6.59652363204591e-05	PF05368	NmrA-likefamily
Noelin-1	1	3.29826181602296e-05	PF12308	Neurogenesisglycoprotein
Nop	5	0.000164913090801148	PF01798	snoRNAbindingdomain,fibrillarin
Nop14	1	3.29826181602296e-05	PF04147	Nop14-likefamily
Nop25	2	6.59652363204591e-05	PF09805	Nucleolarprotein12(25kDa)
Nop52	1	3.29826181602296e-05	PF05997	Nucleolarprotein,Nop52
NopRA1	1	3.29826181602296e-05	PF16201	Nucleolarpre-ribosomal-associatedprotein1
Nore1-SARAH	7	0.000230878327121607	PF16517	NovelRaseffector1C-terminalSARAH(Sav/Rassf/Hpo)domain
NosD	1	3.29826181602296e-05	PF05048	Periplasmiccopper-bindingprotein(NosD)
Not1	1	3.29826181602296e-05	PF04054	CCR4-Notcomplexcomponent,Not1
Notch	15	0.000494739272403443	PF00066	LNRdomain
Npa1	1	3.29826181602296e-05	PF11707	Ribosome60SbiogenesisN-terminal
Nramp	2	6.59652363204591e-05	PF01566	Naturalresistance-associatedmacrophageprotein
Nrap	1	3.29826181602296e-05	PF03813	Nrapproteindomain1
Nrf1_DNA-bind	3	9.89478544806887e-05	PF10491	NLS-bindingandDNA-bindinganddimerisationdomainsofNrf1
Nse4_C	3	9.89478544806887e-05	PF08743	Nse4C-terminal
NtA	7	0.000230878327121607	PF03146	AgrinNtAdomain
NtCtMGAM_N	3	9.89478544806887e-05	PF16863	N-terminalbarrelofNtMGAMandCtMGAM,maltase-glucoamylase
Nt_Gln_amidase	2	6.59652363204591e-05	PF09764	N-terminalglutamineamidase
NuA4	1	3.29826181602296e-05	PF09340	HistoneacetyltransferasesubunitNuA4
NuDC	4	0.000131930472640918	PF16273	NucleardistributionCdomain
Nuc_rec_co-act	3	9.89478544806887e-05	PF08815	Nuclearreceptorcoactivator
Nuc_recep-AF1	2	6.59652363204591e-05	PF11825	Nuclear/hormonereceptoractivatorsiteAF-1
Nuc_sug_transp	3	9.89478544806887e-05	PF04142	Nucleotide-sugartransporter
Nucleic_acid_bd	6	0.000197895708961377	PF13820	Putativenucleicacid-bindingregion
Nucleolin_bd	5	0.000164913090801148	PF16725	Nucleolinbindingdomain
Nucleoplasmin	2	6.59652363204591e-05	PF03066	Nucleoplasmin/nucleophosmindomain
Nucleopor_Nup85	3	9.89478544806887e-05	PF07575	Nup85Nucleoporin
Nucleoporin2	2	6.59652363204591e-05	PF04096	Nucleoporinautopeptidase
Nucleoporin_FG2	2	6.59652363204591e-05	PF15967	NucleoporinFGrepeatedregion
Nucleoporin_N	3	9.89478544806887e-05	PF08801	Nup133Nterminallike
Nucleos_tra2_C	1	3.29826181602296e-05	PF07662	Na+dependentnucleosidetransporterC-terminus
Nucleos_tra2_N	1	3.29826181602296e-05	PF01773	Na+dependentnucleosidetransporterN-terminus
Nucleoside_tran	4	0.000131930472640918	PF01733	Nucleosidetransporter
Nudc_N	3	9.89478544806887e-05	PF14050	N-terminalconserveddomainofNudc.
Nuf2	2	6.59652363204591e-05	PF03800	Nuf2family
Nup153	2	6.59652363204591e-05	PF08604	NucleoporinNup153-like
Nup160	1	3.29826181602296e-05	PF11715	NucleoporinNup120/160
Nup188	5	0.000164913090801148	PF10487	NucleoporinsubcomplexproteinbindingtoPom34
Nup192	5	0.000164913090801148	PF11894	Nuclearporecomplexscaffold,nucleoporins186/192/205
Nup35_RRM	2	6.59652363204591e-05	PF05172	Nup53/35/40-typeRNArecognitionmotif
Nup84_Nup100	24	0.000791582835845509	PF04121	Nuclearporeprotein84/107
Nup96	3	9.89478544806887e-05	PF12110	Nuclearprotein96
NupH_GANP	1	3.29826181602296e-05	PF16768	NucleoporinhomologyofGerminal-centreassociatednuclearprotein
O-FucT	6	0.000197895708961377	PF10250	GDP-fucoseproteinO-fucosyltransferase
OAF	4	0.000131930472640918	PF14941	Transcriptionalregulator,Outatfirst
OAR	3	9.89478544806887e-05	PF03826	OARdomain
OAS1_C	1	3.29826181602296e-05	PF10421	2'-5'-oligoadenylatesynthetase1,domain2,C-terminus
OATP	21	0.000692634981364821	PF03137	OrganicAnionTransporterPolypeptide(OATP)family
OB_NTP_bind	16	0.000527721890563673	PF07717	Oligonucleotide/oligosaccharide-binding(OB)-fold
OCIA	4	0.000131930472640918	PF07051	Ovariancarcinomaimmunoreactiveantigen(OCIA)
OGG_N	7	0.000230878327121607	PF07934	8-oxoguanineDNAglycosylase,N-terminaldomain
OLF	12	0.000395791417922755	PF02191	Olfactomedin-likedomain
OMPdecase	1	3.29826181602296e-05	PF00215	Orotidine5'-phosphatedecarboxylase/HUMPSfamily
OPA3	5	0.000164913090801148	PF07047	Opticatrophy3protein(OPA3)
ORC2	1	3.29826181602296e-05	PF04084	Originrecognitioncomplexsubunit2
ORC5_C	1	3.29826181602296e-05	PF14630	Originrecognitioncomplex(ORC)subunit5C-terminus
ORC6	1	3.29826181602296e-05	PF05460	Originrecognitioncomplexsubunit6(ORC6)
ORMDL	6	0.000197895708961377	PF04061	ORMDLfamily
OSR1_C	16	0.000527721890563673	PF12202	Oxidative-stress-responsivekinase1C-terminaldomain
OST-HTH	4	0.000131930472640918	PF12872	OST-HTH/LOTUSdomain
OST3_OST6	5	0.000164913090801148	PF04756	OST3/OST6family,transporterfamily
OSTMP1	3	9.89478544806887e-05	PF09777	Osteopetrosis-associatedtransmembraneprotein1precursor
OSTbeta	2	6.59652363204591e-05	PF15048	Organicsolutetransportersubunitbetaprotein
OTCace	1	3.29826181602296e-05	PF00185	Aspartate/ornithinecarbamoyltransferase,Asp/Ornbindingdomain
OTCace_N	1	3.29826181602296e-05	PF02729	Aspartate/ornithinecarbamoyltransferase,carbamoyl-Pbindingdomain
OTU	8	0.000263860945281836	PF02338	OTU-likecysteineprotease
Occludin_ELL	8	0.000263860945281836	PF07303	Occludinhomologydomain
Ocular_alb	2	6.59652363204591e-05	PF02101	Ocularalbinismtype1protein
Oest_recep	22	0.00072561759952505	PF02159	Oestrogenreceptor
Olduvai	3	9.89478544806887e-05	PF06758	Olduvaidomain
Orai-1	3	9.89478544806887e-05	PF07856	MediatorofCRACchannelactivity
Orexin_rec2	1	3.29826181602296e-05	PF03827	Orexinreceptortype2
Orn_Arg_deC_N	5	0.000164913090801148	PF02784	Pyridoxal-dependentdecarboxylase,pyridoxalbindingdomain
Orn_DAP_Arg_deC	2	6.59652363204591e-05	PF00278	Pyridoxal-dependentdecarboxylase,C-terminalsheetdomain
Oscp1	4	0.000131930472640918	PF10188	Organicsolutetransportprotein1
Ost4	1	3.29826181602296e-05	PF10215	Oligosaccaryltransferase
Ost5	1	3.29826181602296e-05	PF05251	Oligosaccharyltransferasesubunit5
Osteopontin	1	3.29826181602296e-05	PF00865	Osteopontin
Oxidored-like	3	9.89478544806887e-05	PF09791	Oxidoreductase-likeprotein,N-terminal
Oxidored_molyb	1	3.29826181602296e-05	PF00174	Oxidoreductasemolybdopterinbindingdomain
OxoGdeHyase_C	2	6.59652363204591e-05	PF16870	2-oxoglutaratedehydrogenaseC-terminal
Oxysterol_BP	22	0.00072561759952505	PF01237	Oxysterol-bindingprotein
P-mevalo_kinase	3	9.89478544806887e-05	PF04275	Phosphomevalonatekinase
P120R	1	3.29826181602296e-05	PF08062	P120R(NUC006)repeat
P16-Arc	2	6.59652363204591e-05	PF04699	ARP2/3complex16kDasubunit(p16-Arc)
P33MONOX	2	6.59652363204591e-05	PF15302	P33mono-oxygenase
P34-Arc	2	6.59652363204591e-05	PF04045	Arp2/3complex,34kDsubunitp34-Arc
P4Ha_N	3	9.89478544806887e-05	PF08336	Prolyl4-Hydroxylasealpha-subunit,N-terminalregion
P5-ATPase	5	0.000164913090801148	PF12409	P5-typeATPasecationtransporter
P53	15	0.000494739272403443	PF00870	P53DNA-bindingdomain
P53_TAD	6	0.000197895708961377	PF08563	P53transactivationmotif
P53_tetramer	8	0.000263860945281836	PF07710	P53tetramerisationmotif
P5CR_dimer	1	3.29826181602296e-05	PF14748	Pyrroline-5-carboxylatereductasedimerisation
P66_CC	1	3.29826181602296e-05	PF16563	Coiled-coilandinteractionregionofP66AandP66BwithMBD2
PA	20	0.000659652363204591	PF02225	PAdomain
PA14	4	0.000131930472640918	PF07691	PA14domain
PA26	3	9.89478544806887e-05	PF04636	PA26p53-inducedprotein(sestrin)
PA28_alpha	1	3.29826181602296e-05	PF02251	Proteasomeactivatorpa28alphasubunit
PA28_beta	1	3.29826181602296e-05	PF02252	Proteasomeactivatorpa28betasubunit
PABP	10	0.000329826181602296	PF00658	Poly-adenylatebindingprotein,uniquedomain
PAC2	5	0.000164913090801148	PF09754	PAC2family
PAC3	2	6.59652363204591e-05	PF10178	Proteasomeassemblychaperone3
PACT_coil_coil	3	9.89478544806887e-05	PF10495	Pericentrin-AKAP-450domainofcentrosomaltargetingprotein
PAD	3	9.89478544806887e-05	PF03068	Protein-argininedeiminase(PAD)
PAD_M	3	9.89478544806887e-05	PF08527	Protein-argininedeiminase(PAD)middledomain
PAD_N	3	9.89478544806887e-05	PF08526	Protein-argininedeiminase(PAD)N-terminaldomain
PAF	5	0.000164913090801148	PF15715	PCNA-associatedfactorhistonelikedomain
PAG	1	3.29826181602296e-05	PF15347	Phosphoproteinassociatedwithglycosphingolipid-enriched
PAH	5	0.000164913090801148	PF02671	Pairedamphipathichelixrepeat
PALP	1	3.29826181602296e-05	PF00291	Pyridoxal-phosphatedependentenzyme
PAM2	15	0.000494739272403443	PF07145	Ataxin-2C-terminalregion
PAN_1	2	6.59652363204591e-05	PF00024	PANdomain
PAP2	23	0.00075860021768528	PF01569	PAP2superfamily
PAP2_C	2	6.59652363204591e-05	PF14360	PAP2superfamilyC-terminal
PAPS_reduct	1	3.29826181602296e-05	PF01507	Phosphoadenosinephosphosulfatereductasefamily
PAP_RNA-bind	1	3.29826181602296e-05	PF04926	Poly(A)polymerasepredictedRNAbindingdomain
PAP_assoc	4	0.000131930472640918	PF03828	Cid1familypolyApolymerase
PAP_central	1	3.29826181602296e-05	PF04928	Poly(A)polymerasecentraldomain
PARG_cat	2	6.59652363204591e-05	PF05028	Poly(ADP-ribose)glycohydrolase(PARG)
PARP	16	0.000527721890563673	PF00644	Poly(ADP-ribose)polymerasecatalyticdomain
PAS	28	0.000923513308486428	PF00989	PASfold
PAS_11	12	0.000395791417922755	PF14598	PASdomain
PAS_3	10	0.000329826181602296	PF08447	PASfold
PAS_9	5	0.000164913090801148	PF13426	PASdomain
PAW	2	6.59652363204591e-05	PF04721	PNGaseC-terminaldomain,mannose-bindingmodulePAW
PAX	21	0.000692634981364821	PF00292	'Pairedbox'domain
PAXNEB	3	9.89478544806887e-05	PF05625	PAXNEBprotein
PAZ	8	0.000263860945281836	PF02170	PAZdomain
PB1	41	0.00135228734456941	PF00564	PB1domain
PBC	20	0.000659652363204591	PF03792	PBCdomain
PBD	22	0.00072561759952505	PF00786	P21-Rho-bindingdomain
PBP	3	9.89478544806887e-05	PF01161	Phosphatidylethanolamine-bindingprotein
PC4	2	6.59652363204591e-05	PF02229	TranscriptionalCoactivatorp15(PC4)
PCAF_N	2	6.59652363204591e-05	PF06466	PCAF(P300/CBP-associatedfactor)N-terminaldomain
PCI	20	0.000659652363204591	PF01399	PCIdomain
PCM1_C	3	9.89478544806887e-05	PF15717	Pericentriolarmaterial1Cterminus
PCMT	13	0.000428774036082984	PF01135	Protein-L-isoaspartate(D-aspartate)O-methyltransferase(PCMT)
PCNP	2	6.59652363204591e-05	PF15473	PEST,proteolyticsignal-containingnuclearproteinfamily
PC_rep	6	0.000197895708961377	PF01851	Proteasome/cyclosomerepeat
PDCD2_C	3	9.89478544806887e-05	PF04194	Programmedcelldeathprotein2,C-terminalputativedomain
PDCD7	1	3.29826181602296e-05	PF16021	Programmedcelldeathprotein7
PDCD9	2	6.59652363204591e-05	PF07147	Mitochondrial28SribosomalproteinS30(PDCD9)
PDDEXK_1	1	3.29826181602296e-05	PF12705	PD-(D/E)XKnucleasesuperfamily
PDEase_I	18	0.000593687126884132	PF00233	3'5'-cyclicnucleotidephosphodiesterase
PDGF	9	0.000296843563442066	PF00341	PDGF/VEGFdomain
PDGF_N	4	0.000131930472640918	PF04692	Platelet-derivedgrowthfactor,Nterminalregion
PDZ	263	0.00867442857614037	PF00595	PDZdomain
PDZ_2	6	0.000197895708961377	PF13180	PDZdomain
PDZ_assoc	7	0.000230878327121607	PF10600	PDZ-associateddomainofNMDAreceptors
PEHE	6	0.000197895708961377	PF15275	PEHEdomain
PEMT	1	3.29826181602296e-05	PF04191	Phospholipidmethyltransferase
PET	6	0.000197895708961377	PF06297	PETDomain
PEX-1N	1	3.29826181602296e-05	PF09262	Peroxisomebiogenesisfactor1,N-terminal
PEX-2N	2	6.59652363204591e-05	PF09263	Peroxisomebiogenesisfactor1,N-terminal
PEX11	3	9.89478544806887e-05	PF05648	Peroxisomalbiogenesisfactor11(PEX11)
PFK	5	0.000164913090801148	PF00365	Phosphofructokinase
PGAP1	7	0.000230878327121607	PF07819	PGAP1-likeprotein
PGI	11	0.000362808799762525	PF00342	Phosphoglucoseisomerase
PGM_PMM_I	3	9.89478544806887e-05	PF02878	Phosphoglucomutase/phosphomannomutase,alpha/beta/alphadomainI
PGM_PMM_II	3	9.89478544806887e-05	PF02879	Phosphoglucomutase/phosphomannomutase,alpha/beta/alphadomainII
PGM_PMM_III	4	0.000131930472640918	PF02880	Phosphoglucomutase/phosphomannomutase,alpha/beta/alphadomainIII
PGM_PMM_IV	3	9.89478544806887e-05	PF00408	Phosphoglucomutase/phosphomannomutase,C-terminaldomain
PG_binding_1	5	0.000164913090801148	PF01471	Putativepeptidoglycanbindingdomain
PH	332	0.0109502292291962	PF00169	PHdomain
PHC2_SAM_assoc	1	3.29826181602296e-05	PF16616	UnstructuredregiononPolyhomeotic-likeprotein1and2
PHD	127	0.00418879250634915	PF00628	PHD-finger
PHD20L1_u1	3	9.89478544806887e-05	PF16660	PHDfingerprotein20-likeprotein1
PHD_2	29	0.000956495926646657	PF13831	PHD-finger
PHD_3	2	6.59652363204591e-05	PF13922	PHDdomainoftranscriptionalenhancer,Asx
PHD_4	7	0.000230878327121607	PF16866	PHD-finger
PHF12_MRG_bd	1	3.29826181602296e-05	PF16737	PHDfingerprotein12MRGbindingdomain
PHM7_cyt	2	6.59652363204591e-05	PF14703	Cytosolicdomainof10TMputativephosphatetransporter
PHO4	4	0.000131930472640918	PF01384	Phosphatetransporterfamily
PHR	7	0.000230878327121607	PF08005	PHRdomain
PHTB1_C	2	6.59652363204591e-05	PF14728	PTHB1C-terminus
PHTB1_N	1	3.29826181602296e-05	PF14727	PTHB1N-terminus
PH_12	1	3.29826181602296e-05	PF16457	Pleckstrinhomologydomain
PH_13	2	6.59652363204591e-05	PF16652	Pleckstrinhomologydomain
PH_3	1	3.29826181602296e-05	PF14593	PHdomain
PH_8	7	0.000230878327121607	PF15409	Pleckstrinhomologydomain
PH_9	19	0.000626669745044362	PF15410	Pleckstrinhomologydomain
PH_BEACH	13	0.000428774036082984	PF14844	PHdomainassociatedwithBeige/BEACH
PH_RBD	20	0.000659652363204591	PF12068	Rab-bindingdomain(RBD)
PH_TFIIH	2	6.59652363204591e-05	PF08567	TFIIHp62subunit,N-terminaldomain
PI-PLC-X	14	0.000461756654243214	PF00388	Phosphatidylinositol-specificphospholipaseC,Xdomain
PI-PLC-Y	9	0.000296843563442066	PF00387	Phosphatidylinositol-specificphospholipaseC,Ydomain
PI31_Prot_N	1	3.29826181602296e-05	PF11566	PI31proteasomeregulatorN-terminal
PI3K_C2	14	0.000461756654243214	PF00792	Phosphoinositide3-kinaseC2
PI3K_P85_iSH2	3	9.89478544806887e-05	PF16454	Phosphatidylinositol3-kinaseregulatorysubunitP85inter-SH2domain
PI3K_p85B	12	0.000395791417922755	PF02192	PI3-kinasefamily,p85-bindingdomain
PI3K_rbd	15	0.000494739272403443	PF00794	PI3-kinasefamily,ras-bindingdomain
PI3Ka	10	0.000329826181602296	PF00613	Phosphoinositide3-kinasefamily,accessorydomain(PIKdomain)
PI3_PI4_kinase	22	0.00072561759952505	PF00454	Phosphatidylinositol3-and4-kinase
PID	57	0.00188000923513308	PF00640	Phosphotyrosineinteractiondomain(PTB/PID)
PID_2	1	3.29826181602296e-05	PF14719	Phosphotyrosineinteractiondomain(PTB/PID)
PIEZO	5	0.000164913090801148	PF15917	Piezo
PIG-F	3	9.89478544806887e-05	PF06699	GPIbiosynthesisproteinfamilyPig-F
PIG-L	1	3.29826181602296e-05	PF02585	GlcNAc-PIde-N-acetylase
PIG-S	2	6.59652363204591e-05	PF10510	Phosphatidylinositol-glycanbiosynthesisclassSprotein
PIG-U	8	0.000263860945281836	PF06728	GPItransamidasesubunitPIG-U
PIG-X	2	6.59652363204591e-05	PF08320	PIG-X/PBN1
PINIT	8	0.000263860945281836	PF14324	PINITdomain
PIN_4	8	0.000263860945281836	PF13638	PINdomain
PIP49_C	2	6.59652363204591e-05	PF12260	Protein-kinasedomainofFAM69
PIP49_N	1	3.29826181602296e-05	PF14875	N-termcysteine-richER,FAM69
PIP5K	21	0.000692634981364821	PF01504	Phosphatidylinositol-4-phosphate5-Kinase
PITH	3	9.89478544806887e-05	PF06201	PITHdomain
PK	8	0.000263860945281836	PF00224	Pyruvatekinase,barreldomain
PKD	6	0.000197895708961377	PF00801	PKDdomain
PKD_channel	2	6.59652363204591e-05	PF08016	Polycystincationchannel
PKI	3	9.89478544806887e-05	PF02827	cAMP-dependentproteinkinaseinhibitor
PKK	7	0.000230878327121607	PF12474	Polokinasekinase
PK_C	3	9.89478544806887e-05	PF02887	Pyruvatekinase,alpha/betadomain
PL48	1	3.29826181602296e-05	PF15903	Filopodiaupregulated,FAM65
PLA2G12	2	6.59652363204591e-05	PF06951	GroupXIIsecretoryphospholipaseA2precursor(PLA2G12)
PLA2_B	1	3.29826181602296e-05	PF01735	Lysophospholipasecatalyticdomain
PLAC	8	0.000263860945281836	PF08686	PLAC(proteaseandlacunin)domain
PLAC8	2	6.59652363204591e-05	PF04749	PLAC8family
PLAT	7	0.000230878327121607	PF01477	PLAT/LH2domain
PLC-beta_C	4	0.000131930472640918	PF08703	PLC-betaCterminal
PLDc	3	9.89478544806887e-05	PF00614	PhospholipaseDActivesitemotif
PLDc_2	2	6.59652363204591e-05	PF13091	PLD-likedomain
PLDc_3	2	6.59652363204591e-05	PF13918	PLD-likedomain
PLU-1	8	0.000263860945281836	PF08429	PLU-1-likeprotein
PMC2NT	1	3.29826181602296e-05	PF08066	PMC2NT(NUC016)domain
PMM	4	0.000131930472640918	PF03332	Eukaryoticphosphomannomutase
PMP22_Claudin	16	0.000527721890563673	PF00822	PMP-22/EMP/MP20/Claudinfamily
PMSR	5	0.000164913090801148	PF01625	Peptidemethioninesulfoxidereductase
PMT	1	3.29826181602296e-05	PF02366	Dolichyl-phosphate-mannose-proteinmannosyltransferase
PNP_UDP_1	12	0.000395791417922755	PF01048	Phosphorylasesuperfamily
PNPase	1	3.29826181602296e-05	PF03726	Polyribonucleotidenucleotidyltransferase,RNAbindingdomain
PNTB	2	6.59652363204591e-05	PF02233	NAD(P)transhydrogenasebetasubunit
PNTB_4TM	1	3.29826181602296e-05	PF12769	4TMregionofpyridinenucleotidetranshydrogenase,mitoch
POM121	1	3.29826181602296e-05	PF15229	POM121family
POP1	1	3.29826181602296e-05	PF06978	RibonucleasesP/MRPproteinsubunitPOP1
PP-binding	2	6.59652363204591e-05	PF00550	Phosphopantetheineattachmentsite
PP1c_bdg	1	3.29826181602296e-05	PF10488	Phosphatase-1catalyticsubunitbindingregion
PP28	3	9.89478544806887e-05	PF10252	CaseinkinasesubstratephosphoproteinPP28
PP2C	29	0.000956495926646657	PF00481	Proteinphosphatase2C
PP2C_C	3	9.89478544806887e-05	PF07830	Proteinserine/threoninephosphatase2C,C-terminaldomain
PPARgamma_N	13	0.000428774036082984	PF12577	PPARgammaN-terminalregion
PPI_Ypi1	1	3.29826181602296e-05	PF07491	Proteinphosphataseinhibitor
PPP4R2	6	0.000197895708961377	PF09184	PPP4R2
PPP5	1	3.29826181602296e-05	PF08321	PPP5TPRrepeatregion
PPR	4	0.000131930472640918	PF01535	PPRrepeat
PPR_3	3	9.89478544806887e-05	PF13812	Pentatricopeptiderepeatdomain
PPR_long	3	9.89478544806887e-05	PF17177	Pentacotripeptide-repeatregionofPRORP
PPTA	7	0.000230878327121607	PF01239	Proteinprenyltransferasealphasubunitrepeat
PQ-loop	7	0.000230878327121607	PF04193	PQlooprepeat
PRCC	2	6.59652363204591e-05	PF10253	Mitoticcheckpointregulator,MAD2B-interacting
PRELI	6	0.000197895708961377	PF04707	PRELI-likefamily
PRK	9	0.000296843563442066	PF00485	Phosphoribulokinase/Uridinekinasefamily
PRKCSH	11	0.000362808799762525	PF07915	GlucosidaseIIbetasubunit-likeprotein
PRKCSH-like	1	3.29826181602296e-05	PF12999	GlucosidaseIIbetasubunit-like
PRKG1_interact	4	0.000131930472640918	PF15898	cGMP-dependentproteinkinaseinteractingdomain
PRMT5	5	0.000164913090801148	PF05185	PRMT5arginine-N-methyltransferase
PROCT	3	9.89478544806887e-05	PF08084	PROCT(NUC072)domain
PRORP	6	0.000197895708961377	PF16953	Protein-onlyRNaseP
PRP1_N	5	0.000164913090801148	PF06424	PRP1splicingfactor,N-terminal
PRP21_like_P	1	3.29826181602296e-05	PF12230	Pre-mRNAsplicingfactorPRP21likeprotein
PRP3	3	9.89478544806887e-05	PF08572	pre-mRNAprocessingfactor3(PRP3)
PRP38	3	9.89478544806887e-05	PF03371	PRP38family
PRP4	1	3.29826181602296e-05	PF08799	pre-mRNAprocessingfactor4(PRP4)like
PRP8_domainIV	2	6.59652363204591e-05	PF12134	PRP8domainIVcore
PRT_C	4	0.000131930472640918	PF08372	PlantphosphoribosyltransferaseC-terminal
PRY	5	0.000164913090801148	PF13765	SPRY-associateddomain
PSI	39	0.00128632210824895	PF01437	Plexinrepeat
PSI_integrin	40	0.00131930472640918	PF17205	Integrinplexindomain
PSP	4	0.000131930472640918	PF04046	PSP
PSP94	4	0.000131930472640918	PF05825	Beta-microseminoprotein(PSP-94)
PSS	3	9.89478544806887e-05	PF03034	Phosphatidylserinesynthase
PS_Dcarbxylase	2	6.59652363204591e-05	PF02666	Phosphatidylserinedecarboxylase
PTB	6	0.000197895708961377	PF08416	Phosphotyrosine-bindingdomain
PTCB-BRCT	8	0.000263860945281836	PF12738	twinBRCTdomain
PTCRA	2	6.59652363204591e-05	PF15028	Pre-T-cellantigenreceptor
PTEN_C2	13	0.000428774036082984	PF10409	C2domainofPTENtumour-suppressorprotein
PTH2	3	9.89478544806887e-05	PF01981	Peptidyl-tRNAhydrolasePTH2
PTN_MK_C	2	6.59652363204591e-05	PF01091	PTN/MKheparin-bindingproteinfamily,C-terminaldomain
PTN_MK_N	2	6.59652363204591e-05	PF05196	PTN/MKheparin-bindingproteinfamily,N-terminaldomain
PTPA	3	9.89478544806887e-05	PF03095	Phosphotyrosylphosphateactivator(PTPA)protein
PTPLA	4	0.000131930472640918	PF04387	Proteintyrosinephosphatase-likeprotein,PTPLA
PTPlike_phytase	2	6.59652363204591e-05	PF14566	Inositolhexakisphosphate
PTR2	3	9.89478544806887e-05	PF00854	POTfamily
PTRF_SDPR	4	0.000131930472640918	PF15237	PTRF/SDPRfamily
PUA	1	3.29826181602296e-05	PF01472	PUAdomain
PUA_2	6	0.000197895708961377	PF14306	PUA-likedomain
PUF	10	0.000329826181602296	PF00806	Pumilio-familyRNAbindingrepeat
PUFD	6	0.000197895708961377	PF16553	BCORL-PCGF1-bindingdomain
PWI	12	0.000395791417922755	PF01480	PWIdomain
PWWP	85	0.00280352254361951	PF00855	PWWPdomain
PX	94	0.00310036610706158	PF00787	PXdomain
PXA	6	0.000197895708961377	PF02194	PXAdomain
PXT1	2	6.59652363204591e-05	PF15214	Peroxisomaltestis-specificprotein1
PYRIN	5	0.000164913090801148	PF02758	PAAD/DAPIN/Pyrindomain
P_proprotein	2	6.59652363204591e-05	PF01483	ProproteinconvertaseP-domain
Pacs-1	4	0.000131930472640918	PF10254	PACS-1cytosolicsortingprotein
Paf67	8	0.000263860945281836	PF10255	RNApolymeraseI-associatedfactorPAF67
Palm_thioest	3	9.89478544806887e-05	PF02089	Palmitoylproteinthioesterase
Pam16	1	3.29826181602296e-05	PF03656	Pam16
Pannexin_like	3	9.89478544806887e-05	PF12534	Pannexin-likeTMregionofLRRC8
