Pfam_name	Pfam_description	freq	freq1
DUF3377	Domainofunknownfunction(DUF3377)	4	0.000198117880138683
DUF3381	Domainofunknownfunction(DUF3381)	1	4.95294700346706e-05
DUF3384	Domainofunknownfunction(DUF3384)	1	4.95294700346706e-05
DUF3385	Domainofunknownfunction(DUF3385)	1	4.95294700346706e-05
DUF3395	Domainofunknownfunction(DUF3395)	1	4.95294700346706e-05
DUF3398	Domainofunknownfunction(DUF3398)	6	0.000297176820208024
DUF3399	Domainofunknownfunction(DUF3399)	3	0.000148588410104012
SPAR_C	C-terminaldomainofSPARprotein	3	0.000148588410104012
DUF3402	Domainofunknownfunction(DUF3402)	2	9.90589400693413e-05
Nup192	Nuclearporecomplexscaffold,nucleoporins186/192/205	1	4.95294700346706e-05
GPCR_chapero_1	GPCR-chaperone	4	0.000198117880138683
DUF3429	Proteinofunknownfunction(DUF3429)	1	4.95294700346706e-05
DUF3432	Domainofunknownfunction(DUF3432)	1	4.95294700346706e-05
Vac14_Fig4_bd	Vacuolarprotein14C-terminalFig4pbinding	1	4.95294700346706e-05
Peptidase_S41_N	N-terminaldomainofPeptidase_S41ineukaryoticIRBP	1	4.95294700346706e-05
DUF3437	Domainofunknownfunction(DUF3437)	1	4.95294700346706e-05
NFACT-C	NFACTproteinC-terminaldomain	1	4.95294700346706e-05
DUF3446	EarlygrowthresponseN-terminaldomain	3	0.000148588410104012
DUF3449	Domainofunknownfunction(DUF3449)	1	4.95294700346706e-05
Na_trans_cytopl	Cytoplasmicdomainofvoltage-gatedNa+ionchannel	6	0.000297176820208024
DUF3452	Domainofunknownfunction(DUF3452)	3	0.000148588410104012
DUF3453	Domainofunknownfunction(DUF3453)	1	4.95294700346706e-05
DUF3454	Domainofunknownfunction(DUF3454)	3	0.000148588410104012
DUF3456	TLR4regulatorandMIR-interactingMSAP	8	0.000396235760277365
Spt5_N	Spt5transcriptionelongationfactor,acidicN-terminal	1	4.95294700346706e-05
WASH_WAHD	WAHDdomainofWASHcomplex	1	4.95294700346706e-05
XTBD	XRN-TwoBindingDomain,XTBD	2	9.90589400693413e-05
KCNQC3-Ank-G_bd	Ankyrin-GbindingmotifofKCNQ2-3	2	9.90589400693413e-05
efThoc1	THOcomplexsubunit1transcriptionelongationfactor	1	4.95294700346706e-05
Bmt2	25SrRNA(adenine(2142)-N(1))-methyltransferase,Bmt2	1	4.95294700346706e-05
DcpS_C	ScavengermRNAdecappingenzymeC-termbinding	3	0.000148588410104012
CAMSAP_CH	CAMSAPCHdomain	5	0.000247647350173353
Rad60-SLD	Ubiquitin-2likeRad60SUMO-like	5	0.000247647350173353
RNase_Zc3h12a	Zc3h12a-likeRibonucleaseNYNdomain	7	0.000346706290242694
MVP_shoulder	Shoulderdomain	1	4.95294700346706e-05
DUF3480	Domainofunknownfunction(DUF3480)	2	9.90589400693413e-05
DUF3481	C-terminaldomainofneuropilinglycoprotein	2	9.90589400693413e-05
IF-2	Translation-initiationfactor2	2	9.90589400693413e-05
DUF3496	Domainofunknownfunction(DUF3496)	6	0.000297176820208024
MgsA_C	MgsAAAA+ATPaseCterminal	1	4.95294700346706e-05
DUF3498	Domainofunknownfunction(DUF3498)	3	0.000148588410104012
Telomerase_RBD	Telomeraseribonucleoproteincomplex-RNAbindingdomain	1	4.95294700346706e-05
DUF3504	Domainofunknownfunction(DUF3504)	5	0.000247647350173353
Stonin2_N	Stonin2	1	4.95294700346706e-05
Tnp_P_element	Transposaseprotein	1	4.95294700346706e-05
FAP206	Domainofunknownfunction	2	9.90589400693413e-05
TAFA	TAFAfamily	5	0.000247647350173353
DUF3510	Domainofunknownfunction(DUF3510)	1	4.95294700346706e-05
DUF3512	Domainofunknownfunction(DUF3512)	2	9.90589400693413e-05
CAS_C	Crk-AssociatedSubstrateC-terminaldomain	4	0.000198117880138683
BAF250_C	SWI/SNF-likecomplexsubunitBAF250/Osa	2	9.90589400693413e-05
DUF3522	Proteinofunknownfunction(DUF3522)	3	0.000148588410104012
DUF3523	Domainofunknownfunction(DUF3523)	3	0.000148588410104012
DUF3524	Domainofunknownfunction(DUF3524)	1	4.95294700346706e-05
DUF3528	Proteinofunknownfunction(DUF3528)	3	0.000148588410104012
DNMT1-RFD	CytosinespecificDNAmethyltransferasereplicationfocidomain	1	4.95294700346706e-05
VGCC_beta4Aa_N	Voltagegatedcalciumchannelsubunitbetadomain4AaNterminal	5	0.000247647350173353
Par3_HAL_N_term	N-terminalofPar3andHALproteins	2	9.90589400693413e-05
DUF3535	Domainofunknownfunction(DUF3535)	1	4.95294700346706e-05
BAG6	BCL2-associatedathanogene6	1	4.95294700346706e-05
HSNSD	heparansulfate-N-deacetylase	5	0.000247647350173353
DUF3543	Domainofunknownfunction(DUF3543)	2	9.90589400693413e-05
DUF3544	ProteinkinaseC-bindingprotein1	1	4.95294700346706e-05
DUF3546	Domainofunknownfunction(DUF3546)	1	4.95294700346706e-05
Sox17_18_mid	Sox17/18centraldomain	4	0.000198117880138683
PH_RBD	Rab-bindingdomain(RBD)	2	9.90589400693413e-05
SCAI	ProteinSCAI	1	4.95294700346706e-05
KN_motif	KNmotif	4	0.000198117880138683
Spt20	Spt20family	1	4.95294700346706e-05
Tcell_CD4_C	TcellCD4receptorCterminalregion	1	4.95294700346706e-05
SF3a60_bindingd	SplicingfactorSF3a60bindingdomain	1	4.95294700346706e-05
CXCR4_N	CXCR4ChemokinereceptorNterminal	1	4.95294700346706e-05
Nup96	Nuclearprotein96	1	4.95294700346706e-05
Period_C	Periodprotein2/3C-terminalregion	3	0.000148588410104012
Beta-TrCP_D	Ddomainofbeta-TrCP	2	9.90589400693413e-05
DUF3583	Proteinofunknownfunction(DUF3583)	1	4.95294700346706e-05
Phtf-FEM1B_bdg	Malegerm-cellputativehomeodomaintranscriptionfactor	2	9.90589400693413e-05
DUF3585	BivalentMical/EHBPRabbindingdomain	8	0.000396235760277365
PRP8_domainIV	PRP8domainIVcore	1	4.95294700346706e-05
SLED	SLEDdomain	5	0.000247647350173353
Med12-PQL	EukaryoticMediator12catenin-bindingdomain	2	9.90589400693413e-05
Med12-LCEWAV	EukaryoticMediator12subunitdomain	2	9.90589400693413e-05
Hydrolase_4	Serineaminopeptidase,S33	8	0.000396235760277365
TTD	TandemtudordomainwithinUHRF1	2	9.90589400693413e-05
CAP18_C	LPSbindingdomainofCAP18(Cterminal)	1	4.95294700346706e-05
DUF3591	Proteinofunknownfunction(DUF3591)	2	9.90589400693413e-05
Fibrinogen_aC	FibrinogenalphaCdomain	1	4.95294700346706e-05
STAT1_TAZ2bind	STAT1TAZ2bindingdomain	1	4.95294700346706e-05
Piezo_RRas_bdg	Piezonon-specificcationchannel,R-Ras-bindingdomain	2	9.90589400693413e-05
zf-C2H2_jaz	Zinc-fingerdouble-strandedRNA-binding	13	0.000643883110450718
Proho_convert	Prohormoneconvertaseenzyme	1	4.95294700346706e-05
INCENP_N	Chromosomepassengercomplex(CPC)proteinINCENPNterminal	1	4.95294700346706e-05
IKKbetaNEMObind	I-kappa-kinase-betaNEMObindingdomain	2	9.90589400693413e-05
EABR	TSG101andALIXbindingdomainofCEP55	2	9.90589400693413e-05
IR1-M	Nup358/RanBP2E3ligasedomain	1	4.95294700346706e-05
STAT2_C	Signaltransducerandactivatoroftranscription2Cterminal	1	4.95294700346706e-05
stn_TNFRSF12A	Tumournecrosisfactorreceptorstn_TNFRSF12A_TNFRdomain	1	4.95294700346706e-05
hNIFK_binding	FHAKi67bindingdomainofhNIFK	1	4.95294700346706e-05
bcl-2I13	Bcl2-interactingkiller,BH3-domaincontaining	1	4.95294700346706e-05
OSR1_C	Oxidative-stress-responsivekinase1C-terminaldomain	6	0.000297176820208024
HDAC4_Gln	GlutaminerichNterminaldomainofhistonedeacetylase4	3	0.000148588410104012
GIT1_C	Gprotein-coupledreceptorkinase-interactingprotein1Cterm	2	9.90589400693413e-05
Hrs_helical	Hepatocytegrowthfactor-regulatedtyrosinekinasesubstrate	1	4.95294700346706e-05
Dpoe2NT	DNApolymerasesepsilonNterminal	1	4.95294700346706e-05
TPX2_importin	Cellcycleregulatedmicrotubuleassociatedprotein	1	4.95294700346706e-05
Glyco_hydr_116N	beta-glucosidase2,glycosyl-hydrolasefamily116N-term	1	4.95294700346706e-05
U1snRNP70_N	U1smallnuclearribonucleoproteinof70kDaMWNterminal	1	4.95294700346706e-05
PRP21_like_P	Pre-mRNAsplicingfactorPRP21likeprotein	1	4.95294700346706e-05
Rif1_N	Rap1-interactingfactor1Nterminal	1	4.95294700346706e-05
Myf5	Myogenicdeterminationfactor5	2	9.90589400693413e-05
Rav1p_C	RAVEprotein1Cterminal	2	9.90589400693413e-05
FXMRP1_C_core	FragileX-related1proteincoreCterminal	3	0.000148588410104012
PCIF1_WW	PhosphorylatedCTDinteractingfactor1WWdomain	1	4.95294700346706e-05
Angiomotin_C	AngiomotinCterminal	3	0.000148588410104012
Methyltransf_FA	Farnesoicacid0-methyltransferase	1	4.95294700346706e-05
zf-SNAP50_C	snRNA-activatingproteinof50kDaMWCterminal	1	4.95294700346706e-05
CAF1A	Chromatinassemblyfactor1subunitA	1	4.95294700346706e-05
DNA_pol_alpha_N	DNApolymerasealphasubunitp180Nterminal	1	4.95294700346706e-05
IML1	Vacuolarmembrane-associatedproteinIml1	1	4.95294700346706e-05
Microcephalin	Microcephalinprotein	1	4.95294700346706e-05
PIP49_C	Protein-kinasedomainofFAM69	6	0.000297176820208024
CAF1C_H4-bd	Histone-bindingproteinRBBP4orsubunitCofCAF1complex	3	0.000148588410104012
zf-CpG_bind_C	CpGbindingproteinzincfingerCterminaldomain	1	4.95294700346706e-05
BSMAP	Brainspecificmembraneanchoredprotein	2	9.90589400693413e-05
HoxA13_N	HoxproteinA13Nterminal	4	0.000198117880138683
Caprin-1_C	Cytoplasmicactivation/proliferation-associatedprotein-1Cterm	2	9.90589400693413e-05
Symplekin_C	SymplekintightjunctionproteinCterminal	1	4.95294700346706e-05
EVC2_like	EllisvanCreveldprotein2likeprotein	1	4.95294700346706e-05
CD99L2	CD99antigenlikeprotein2	3	0.000148588410104012
BCLP	Beta-caseinlikeprotein	2	9.90589400693413e-05
Noelin-1	Neurogenesisglycoprotein	3	0.000148588410104012
KBP_C	KIF-1bindingproteinCterminal	1	4.95294700346706e-05
Elf-1_N	TranscriptionfactorproteinNterminal	3	0.000148588410104012
Dsh_C	Segmentpolarityproteindishevelled(Dsh)Cterminal	3	0.000148588410104012
IFT46_B_C	IntraflagellartransportcomplexBprotein46Cterminal	1	4.95294700346706e-05
TMF_TATA_bd	TATAelementmodulatoryfactor1TATAbinding	1	4.95294700346706e-05
Rpp20	Rpp20subunitofnuclearRNaseMRPandP	1	4.95294700346706e-05
TMF_DNA_bd	TATAelementmodulatoryfactor1DNAbinding	1	4.95294700346706e-05
Haspin_kinase	Haspinlikekinasedomain	1	4.95294700346706e-05
Ipi1_N	Rix1complexcomponentinvolvedin60Sribosomematuration	1	4.95294700346706e-05
SBF2	Myotubularinprotein	3	0.000148588410104012
SOXp	SOXtranscriptionfactor	5	0.000247647350173353
Mcl1_mid	Minichromosomelossprotein,Mcl1,middleregion	1	4.95294700346706e-05
HJURP_mid	Hollidayjunctionrecognitionprotein-associatedrepeat	1	4.95294700346706e-05
HJURP_C	HollidayjunctionregulatorproteinfamilyC-terminalrepeat	4	0.000198117880138683
CLASP_N	CLASPNterminal	5	0.000247647350173353
Sterol-sensing	Sterol-sensingdomainofSREBPcleavage-activation	5	0.000247647350173353
V-SNARE_C	SnareregionanchoredinthevesiclemembraneC-terminus	6	0.000297176820208024
eIF3g	Eukaryotictranslationinitiationfactor3subunitG	1	4.95294700346706e-05
BIRC6	BaculoviralIAPrepeat-containingprotein6	1	4.95294700346706e-05
Pax7	Pairedboxprotein7	2	9.90589400693413e-05
Rhodanese_C	RhodanaseC-terminal	1	4.95294700346706e-05
GnHR_trans	Gonadotropinhormonereceptortransmembraneregion	1	4.95294700346706e-05
TMEM131_like	Transmembraneprotein131-like	2	9.90589400693413e-05
DUF3652	Huntingtinproteinregion	1	4.95294700346706e-05
Dmrt1	Double-sexmab3relatedtranscriptionfactor1	1	4.95294700346706e-05
DUF3657	ProteinFAM135	2	9.90589400693413e-05
U3snoRNP10	U3smallnucleolarRNA-associatedprotein10	1	4.95294700346706e-05
STIMATE	STIMATEfamily	2	9.90589400693413e-05
nlz1	NocA-likezinc-fingerprotein1	2	9.90589400693413e-05
Pax2_C	Paired-boxprotein2Cterminal	3	0.000148588410104012
P5-ATPase	P5-typeATPasecationtransporter	4	0.000198117880138683
DLL_N	Homeoboxproteindistal-less-likeNterminal	3	0.000148588410104012
Fox-1_C	Calcitoningene-relatedpeptideregulatorCterminal	3	0.000148588410104012
DUF3668	Cep120protein	1	4.95294700346706e-05
DUF3669	Zincfingerprotein	6	0.000297176820208024
Condensin2nSMC	CondensinIInonstructuralmaintenanceofchromosomessubunit	1	4.95294700346706e-05
KIF1B	Kinesinprotein1B	4	0.000198117880138683
ATP_Ca_trans_C	PlasmamembranecalciumtransporterATPaseCterminal	4	0.000198117880138683
ABA_GPCR	AbscisicacidG-proteincoupledreceptor	2	9.90589400693413e-05
DUF3677	Proteinofunknownfunction(DUF3677)	1	4.95294700346706e-05
USP7_ICP0_bdg	ICP0-bindingdomainofUbiquitin-specificprotease7	1	4.95294700346706e-05
MAGE_N	MelanomaassociatedantigenfamilyNterminal	22	0.00108964834076275
AKNA	AT-hook-containingtranscriptionfactor	3	0.000148588410104012
Sox_N	SoxdevelopmentalproteinNterminal	3	0.000148588410104012
Milton	Kinesinassociatedprotein	2	9.90589400693413e-05
VPS11_C	Vacuolarproteinsortingprotein11Cterminal	1	4.95294700346706e-05
PTP_N	ProteintyrosinephosphataseNterminal	1	4.95294700346706e-05
Dynactin	Dyneinassociatedprotein	1	4.95294700346706e-05
hSac2	Inositolphosphatase	3	0.000148588410104012
TIP_N	TuftelininteractingproteinNterminal	1	4.95294700346706e-05
MMS19_C	RNAPIItranscriptionregulatorC-terminal	1	4.95294700346706e-05
DUF3689	Proteinofunknownfunction(DUF3689)	1	4.95294700346706e-05
Pr_beta_C	ProteasomebetasubunitsCterminal	2	9.90589400693413e-05
SUFU_C	SuppressorofFusedGli/CiNterminalbindingdomain	1	4.95294700346706e-05
DUF3694	Kinesinprotein	6	0.000297176820208024
PKK	Polokinasekinase	2	9.90589400693413e-05
DUF3697	Ubiquitin-associatedprotein2	2	9.90589400693413e-05
DUF3699	Proteinofunknownfunction(DUF3699)	9	0.000445765230312036
GIDE	E3Ubiquitinligase	1	4.95294700346706e-05
SLY	Lymphocytesignalingadaptorprotein	3	0.000148588410104012
ARA70	Nuclearcoactivator	1	4.95294700346706e-05
BCAS3	Breastcarcinomaamplifiedsequence3	1	4.95294700346706e-05
ApoB100_C	ApolipoproteinB100Cterminal	1	4.95294700346706e-05
DUF3695	Proteinofunknownfunction(DUF3695)	1	4.95294700346706e-05
BNIP2	Bcl2-/adenovirusE1BnineteenkDa-interactingprotein2	4	0.000198117880138683
ERbeta_N	Estrogenreceptorbeta	1	4.95294700346706e-05
DUF3715	Proteinofunknownfunction(DUF3715)	3	0.000148588410104012
Smoothelin	Smoothelincytoskeletonprotein	1	4.95294700346706e-05
SUV3_C	MitochondrialdegradasomeRNAhelicasesubunitCterminal	1	4.95294700346706e-05
DUF3719	Proteinofunknownfunction(DUF3719)	2	9.90589400693413e-05
Xylo_C	XylosyltransferaseCterminal	2	9.90589400693413e-05
DUF3730	Proteinofunknownfunction(DUF3730)	1	4.95294700346706e-05
Neuro_bHLH	Neuronalhelix-loop-helixtranscriptionfactor	4	0.000198117880138683
Pannexin_like	Pannexin-likeTMregionofLRRC8	6	0.000297176820208024
GPHR_N	TheGolgipHRegulator(GPHR)FamilyN-terminal	2	9.90589400693413e-05
DUF3736	Proteinofunknownfunction(DUF3736)	1	4.95294700346706e-05
CWC25	Pre-mRNAsplicingfactor	1	4.95294700346706e-05
ATXN-1_C	Capicuatranscriptionalrepressormodulator	1	4.95294700346706e-05
DUF3740	Sulfataseprotein	2	9.90589400693413e-05
TOH_N	TyrosinehydroxylaseNterminal	1	4.95294700346706e-05
MOZART1	Mitotic-spindleorganizinggamma-tubulinringassociated	1	4.95294700346706e-05
RAG1_imp_bd	RAG1importinbinding	1	4.95294700346706e-05
CD45	LeukocytereceptorCD45	1	4.95294700346706e-05
NARP1	NMDAreceptor-regulatedprotein1	2	9.90589400693413e-05
DUF3752	Proteinofunknownfunction(DUF3752)	1	4.95294700346706e-05
DUF3754	Proteinofunknownfunction(DUF3754)	1	4.95294700346706e-05
PPARgamma_N	PPARgammaN-terminalregion	1	4.95294700346706e-05
3-PAP	Myotubularin-associatedprotein	3	0.000148588410104012
TPPII	TripeptidylpeptidaseII	1	4.95294700346706e-05
TRAPPC10	Traffickingproteinparticlecomplexsubunit10,TRAPPC10	2	9.90589400693413e-05
WBS_methylT	MethyltransferaseinvolvedinWilliams-Beurensyndrome	1	4.95294700346706e-05
Rhomboid_SP	Rhomboidserineprotease	2	9.90589400693413e-05
DUF3767	Proteinofunknownfunction(DUF3767)	1	4.95294700346706e-05
TBX	T-boxtranscriptionfactor	2	9.90589400693413e-05
CK1gamma_C	Caseinkinase1gammaCterminal	3	0.000148588410104012
RELT	Tumournecrosisfactorreceptorsuperfamilymember19	3	0.000148588410104012
SOCS	Suppressorofcytokinesignalling	2	9.90589400693413e-05
TFCD_C	TubulinfoldingcofactorDCterminal	1	4.95294700346706e-05
DUF3776	Proteinofunknownfunction(DUF3776)	2	9.90589400693413e-05
MCM2_N	Mini-chromosomemaintenanceprotein2	1	4.95294700346706e-05
Chorein_N	N-terminalregionofChoreinorVPS13	8	0.000396235760277365
PolyA_pol_RNAbd	ProbableRNAandSrmB-bindingsiteofpolymeraseA	1	4.95294700346706e-05
MnmE_helical	MnmEhelicaldomain	1	4.95294700346706e-05
Vezatin	Mysoin-bindingmotifofperoxisomes	1	4.95294700346706e-05
UPF0489	UPF0489domain	1	4.95294700346706e-05
MazG-like	MazG-likefamily	1	4.95294700346706e-05
G-patch_2	G-patchdomain	1	4.95294700346706e-05
TFIIIC_delta	TranscriptionfactorIIICsubunitdeltaN-term	1	4.95294700346706e-05
zf-TFIIIC	Putativezinc-fingeroftranscriptionfactorIIICcomplex	1	4.95294700346706e-05
hEGF	Humangrowthfactor-likeEGF	30	0.00148588410104012
cEGF	ComplementClr-likeEGF-like	27	0.00133729569093611
zf-rbx1	RING-H2zincfingerdomain	2	9.90589400693413e-05
Acid_PPase	AcidPhosphatase	2	9.90589400693413e-05
Abhydrolase_6	Alpha/betahydrolasefamily	6	0.000297176820208024
ABC2_membrane_3	ABC-2familytransporterprotein	12	0.000594353640416047
LSM14	Scd6-likeSmdomain	3	0.000148588410104012
PDDEXK_1	PD-(D/E)XKnucleasesuperfamily	1	4.95294700346706e-05
Lactamase_B_2	Beta-lactamasesuperfamilydomain	4	0.000198117880138683
TILa	TILadomain	3	0.000148588410104012
Cnd1	non-SMCmitoticcondensationcomplexsubunit1	2	9.90589400693413e-05
Cnd3	Nuclearcondensingcomplexsubunits,C-termdomain	1	4.95294700346706e-05
RHIM	RIPhomotypicinteractionmotif	5	0.000247647350173353
Hid1	High-temperature-induceddauer-formationprotein	1	4.95294700346706e-05
Cadherin-like	Cadherin-likebetasandwichdomain	1	4.95294700346706e-05
CYSTM	Cysteine-richTMmodulestresstolerance	1	4.95294700346706e-05
CABIT	Cell-cyclesustaining,positiveselection,	4	0.000198117880138683
PTCB-BRCT	twinBRCTdomain	4	0.000198117880138683
TRAPPC-Trs85	ER-GolgitraffickingTRAPPIcomplex85kDasubunit	1	4.95294700346706e-05
Gryzun-like	Gryzun,putativeGolgitrafficking	1	4.95294700346706e-05
ESR1_C	Oestrogen-typenuclearreceptorfinalC-terminal	1	4.95294700346706e-05
HGTP_anticodon2	AnticodonbindingdomainoftRNAs	1	4.95294700346706e-05
SUZ	SUZdomain	4	0.000198117880138683
Vac14_Fab1_bd	Vacuolar14Fab1-bindingregion	2	9.90589400693413e-05
zf-C2H2_2	C2H2typezinc-finger(2copies)	2	9.90589400693413e-05
EF-hand_4	Cytoskeletal-regulatorycomplexEFhand	10	0.000495294700346706
Cohesin_HEAT	HEATrepeatassociatedwithsisterchromatidcohesion	1	4.95294700346706e-05
SAGA-Tad1	TranscriptionalregulatorofRNApolII,SAGA,subunit	1	4.95294700346706e-05
PNTB_4TM	4TMregionofpyridinenucleotidetranshydrogenase,mitoch	1	4.95294700346706e-05
CHAT	CHATdomain	1	4.95294700346706e-05
GHBP	Growthhormonereceptorbinding	1	4.95294700346706e-05
DZR	Doublezincribbon	1	4.95294700346706e-05
AAA_6	HydrolyticATPbindingsiteofdyneinmotorregion	16	0.00079247152055473
AAA_7	P-loopcontainingdyneinmotorregion	15	0.000742942050520059
MT	Microtubule-bindingstalkofdyneinmotor	16	0.00079247152055473
AAA_8	P-loopcontainingdyneinmotorregionD4	15	0.000742942050520059
AAA_9	ATP-bindingdyneinmotorregion	15	0.000742942050520059
Sec7_N	GuaninenucleotideexchangefactorinGolgitransportN-terminal	4	0.000198117880138683
Ank_2	Ankyrinrepeats(3copies)	222	0.0109955423476969
LRR_4	LeucineRichrepeats(2copies)	14	0.000693412580485389
eIF3_p135	TranslationinitiationfactoreIF3subunit135	1	4.95294700346706e-05
Gly_rich	Glycinerichprotein	2	9.90589400693413e-05
XPG_I_2	XPGdomaincontaining	1	4.95294700346706e-05
Vps8	GolgiCORVETcomplexcorevacuolarprotein8	1	4.95294700346706e-05
BRCT_assoc	Serine-richdomainassociatedwithBRCT	1	4.95294700346706e-05
HHH_2	Helix-hairpin-helixmotif	1	4.95294700346706e-05
Nipped-B_C	SisterchromatidcohesionC-terminus	1	4.95294700346706e-05
MFS_1_like	MFS_1likefamily	2	9.90589400693413e-05
HHH_3	Helix-hairpin-helixmotif	4	0.000198117880138683
Fer4_7	4Fe-4Sdiclusterdomain	1	4.95294700346706e-05
DUF3819	Domainofunknownfunction(DUF3819)	1	4.95294700346706e-05
TBD	TBDdomain	3	0.000148588410104012
ABC_tran_Xtn	ABCtransporter	3	0.000148588410104012
Metallophos_2	Calcineurin-likephosphoesterasesuperfamilydomain	1	4.95294700346706e-05
Tet_JBP	Oxygenasedomainofthe2OGFeDOsuperfamily	3	0.000148588410104012
ANAPC1	Anaphase-promotingcomplexsubunit1	1	4.95294700346706e-05
zf-ANAPC11	Anaphase-promotingcomplexsubunit11RING-H2finger	1	4.95294700346706e-05
ANAPC5	Anaphase-promotingcomplexsubunit5	1	4.95294700346706e-05
PRP38_assoc	Pre-mRNA-splicingfactor38-associatedhydrophilicC-term	1	4.95294700346706e-05
OST-HTH	OST-HTH/LOTUSdomain	3	0.000148588410104012
zf-met	Zinc-fingerofC2H2type	94	0.00465577018325904
DUF3827	Domainofunknownfunction(DUF3827)	2	9.90589400693413e-05
NUT	NUTprotein	7	0.000346706290242694
TORC_N	TransducerofregulatedCREBactivity,Nterminus	3	0.000148588410104012
TORC_M	TransducerofregulatedCREBactivitymiddledomain	3	0.000148588410104012
TORC_C	TransducerofregulatedCREBactivity,Cterminus	3	0.000148588410104012
ANAPC4_WD40	Anaphase-promotingcomplexsubunit4WD40domain	22	0.00108964834076275
ANAPC3	Anaphase-promotingcomplex,cyclosome,subunit3	6	0.000297176820208024
ANAPC4	Anaphase-promotingcomplex,cyclosome,subunit4	1	4.95294700346706e-05
SUZ-C	SUZ-Cmotif	3	0.000148588410104012
RINGv	RING-variantdomain	11	0.000544824170381377
Cnd1_N	non-SMCmitoticcondensationcomplexsubunit1,N-term	1	4.95294700346706e-05
RRP7	RibosomalRNA-processingprotein7(RRP7)C-terminaldomain	1	4.95294700346706e-05
APP_Cu_bd	Copper-bindingofamyloidprecursor,CuBD	3	0.000148588410104012
APP_E2	E2domainofamyloidprecursorprotein	3	0.000148588410104012
Spc97_Spc98	Mitotic-spindleorganizinggamma-tubulinringassociated	2	9.90589400693413e-05
tRNA_int_end_N2	tRNA-splicingendonucleasesubunitsen54N-term	1	4.95294700346706e-05
